cookie_id,predictions
198da547259643e3864b6ba54667a581,"[260154, 181745, 116823, 203404, 113482]"
19d822050eff48cbad50a524b71a0e34,"[105907, 110793, 203404, 212325, 113305]"
19fed23c8db84d18b1d51e2a9c2c3d6a,"[103881, 149484, 149024, 250327, 122614]"
1a164694ed654b018bf1f814eb71cd77,"[103881, 138634, 243868, 117532, 242145]"
1a1d39e731ac448caa074d454c9ad93e,"[117897, 154411, 253678, 207560, 165933]"
1a5bbeafd0c542a693a4c6babe519d97,"[212325, 207156, 113482, 250129, 230145]"
1a6ddde9a71146bd8970d4c8795ffcc9,"[240663, 165933, 172483, 166835, 136817]"
1a81dff085114b36a26b186a40aa8425,"[181745, 154411, 115977, 260154, 109685]"
1a9683986c614d97aac658a3355722dc,"[138634, 246509, 103881, 240744, 173337]"
1ab1cbcfbd6d458e88a21d1c6e9df3b6,"[178415, 115420, 125867, 230136, 106208]"
1acd5a3e5e2c4d5a8407efd0a38c5800,"[220718, 230145, 237288, 221920, 212325]"
1ae6d288651f4c2096082ea03a88bd36,"[260154, 114583, 108242, 110792, 138634]"
1ae80598487c443fbff3b71cf007a69f,"[138634, 153970, 253678, 237341, 103881]"
1afcb1fe2ebd489bac0f8c4e16c877f9,"[181745, 110793, 239021, 212325, 154411]"
1afcb4927edc4bb485d4fb2a4706adf4,"[243003, 218072, 210536, 237425, 238568]"
1b005b0cb4b34964abae6200db396521,"[252289, 101410, 207302, 207435, 230707]"
1b191da9d0634ad28229db27a7347111,"[212325, 113482, 260154, 221920, 116823]"
1b71065a985e408d9421e139f0328291,"[103881, 149484, 144097, 227850, 173337]"
1b7468af7b6a4de0be6118b89fd857d2,"[113707, 230145, 198114, 212325, 239021]"
1b75011704284c98b8d28d134bd594f2,"[247276, 113482, 206544, 248720, 115420]"
1bb7d3b15fc24eec886fd6243eff33bc,"[195637, 211897, 225472, 217683, 217535]"
1bc7eebe31b84a84a3a4ff80deee505c,"[198751, 212141, 212027, 207211, 220718]"
1bcd28fe10044197905b74bcba881ee1,"[221920, 212325, 230145, 182084, 212300]"
1bd71515ef35478fa478c8998d40c44f,"[230145, 221920, 212325, 115420, 198751]"
1bfb3d387ea94195acdf249ee6f8f62f,"[246509, 138634, 153970, 237341, 110793]"
1c21aca0abdc4f01880c80d2618ec39c,"[239021, 171602, 105907, 257631, 120252]"
1c334f37dc1f40b5b8e3ec4b079e2a6d,"[113482, 246509, 110793, 206544, 239021]"
1c39715c30c54f55aa4814dbc6f8a96f,"[181745, 154411, 115977, 109685, 247299]"
1c45b17a1b6a48a893b3a01708b11816,"[209422, 207156, 219770, 209448, 122614]"
1c475935f84b492582395338003d0f34,"[113482, 242145, 253946, 122614, 103881]"
1c5f15b9519143a6b7226646dca4e70b,"[240744, 110793, 239021, 206544, 237341]"
1c893f4bbf574109afb7d6f313ba03b5,"[207423, 206544, 179082, 178415, 248720]"
1c8d94f055f242e9a980a62469c3a37e,"[181745, 154411, 109685, 207560, 121184]"
1c90d8b6dc1549768626f2d7eee735f2,"[110792, 247276, 148714, 105907, 206544]"
1c9679cb8fde4b7a92c94357b47878b6,"[212325, 239021, 110793, 182870, 207108]"
1ca50a437f3f47d098212a58714c9d6c,"[240663, 117897, 250327, 165933, 166835]"
1cace415c30841c5b2e169769ed4541a,"[247535, 111867, 207211, 182084, 120252]"
1cc5193ea309431eb01da56cf86318ba,"[246509, 113482, 138634, 253946, 242145]"
1cd6daa9bdfd41ec90e8d12b1a000f31,"[162187, 105907, 237341, 240663, 122614]"
1cf254806d4c4a40ac7d9cabe5b426da,"[113305, 115420, 246509, 207211, 113482]"
1d1a4f5f1ee7436da72b85bc0acb8750,"[225472, 219770, 122614, 101462, 221419]"
1d239725fe4f4527b9624cbbbe7d6159,"[111706, 247299, 258036, 217615, 102794]"
1d4f2fb7a9534653b296c2a4647a5bcb,"[138634, 101136, 117525, 115977, 240432]"
1d50a12bc8db4055b6db545aa72c0e0c,"[138634, 209422, 230707, 113482, 220718]"
1d50cad53e57443f992ee69d95ea24ae,"[260154, 138634, 110792, 114583, 108242]"
1d5e608c4ed142c99cc9b95538298fc5,"[103881, 153970, 138634, 149484, 242145]"
1d70ca1a20964f8d843cf0796bd0640a,"[247276, 237288, 212325, 115420, 113482]"
1d89f6de327c43a4b083ea75838b639d,"[101136, 117525, 136872, 240432, 106584]"
1d8a41030e42475599cfd6e1b7f85835,"[103881, 113482, 242145, 122614, 149484]"
1daa0cc937eb4dc68afcb1ec15e7debe,"[260154, 181745, 116823, 203404, 240744]"
1dc96291e80d44ea9512e72fa3ba923b,"[242642, 113707, 113482, 110792, 154411]"
1de48a0e3ae54d1d9939d4236b74f1c8,"[113482, 253946, 242145, 117532, 239021]"
1df3c10de16742b68629beca7b31dcda,"[116823, 162187, 210628, 105907, 207423]"
1e061e5d810544bd8e3b9e4289159ab3,"[171602, 239021, 257631, 113707, 120252]"
1e17e51032c8456fafc714a8d93cf680,"[246509, 113482, 207156, 209422, 168935]"
1e3db4dc50a84d5fbdf092d51d0d73eb,"[181745, 154411, 109685, 207560, 121184]"
1e5b5ecf62f84799b7d914fd07f5246f,"[115420, 243868, 207211, 257631, 205479]"
1e64546c688548de841c028dcdf664a8,"[173337, 176398, 177130, 245485, 167896]"
1e6b73b7996244ee9d9b0f9b32cfa204,"[120252, 210628, 178415, 179082, 214513]"
1e9223caa87c453da3a102f3020327f7,"[136817, 117525, 117532, 209422, 134379]"
1ea4f5b572b0460fb314c6cbb4d4cc4e,"[203404, 240663, 154248, 205630, 246509]"
1ea50bdae9d34ec385f670e8042ca846,"[113707, 110793, 212325, 113305, 105907]"
1eae1551f123405fbac9929c5bc4169b,"[230707, 117532, 242145, 173337, 253946]"
1ec28fc0514c4350bc07f0f1b076b8b8,"[247535, 113482, 110793, 210628, 253946]"
1ee1c79328254d54aa0f167d15a60924,"[110793, 105907, 101410, 248720, 218967]"
1eec9f65d1344414b1013c9f4f7f1e55,"[260154, 239021, 110793, 138634, 212325]"
1eefbec4648d43e287a81c5cbb32dabe,"[198114, 237341, 110792, 103881, 111941]"
1ef96abc9a2547d79e21503a426c06a9,"[207423, 230707, 220718, 138634, 103881]"
1f0785be3ef64697bd391aae269686c5,"[103881, 149484, 116900, 212953, 227850]"
1f1851ca13e5450ab575b66cc091560b,"[138634, 113482, 253946, 242145, 117532]"
1f1fa041c9c54106b2ae8a599a9a2d37,"[181745, 110793, 246509, 239021, 250327]"
1f26b36e52e14083ba9ce2b6556950de,"[138634, 253678, 219266, 116900, 113482]"
1f4abc57467f4aa1950810076faabc6e,"[243868, 217683, 152046, 228572, 102794]"
1fb968623aaa40efa43e6fceb01c86f5,"[106729, 164246, 113482, 207156, 207169]"
1fc01120e7234748b23a79be9e40ce2e,"[209422, 122614, 219755, 219770, 221419]"
1fcecdec887a47a984a4f542e0930b13,"[243868, 117532, 152046, 102794, 103881]"
1fd2930045394abf91a1df96425d3611,"[219266, 207156, 219770, 212325, 205630]"
1fe8f6e031ab4208988340d598f28926,"[110792, 237341, 247276, 108242, 239021]"
20001745614f4cdca3df1caa4fc104be,"[205479, 130474, 255046, 117532, 257047]"
202bea4ccc6a4a34b3234e558e2e08e9,"[246509, 103881, 153970, 138634, 149484]"
2032fe23be1343e6829be3da4de2fcf8,"[113482, 253946, 242145, 110793, 117532]"
204a096bc02e4b6099c6e09338ea3161,"[101136, 136872, 240432, 106584, 117525]"
2062a1b9eacc460195c1038de15623bc,"[162187, 113305, 105907, 108242, 111941]"
20883b04533a4935ba70a01824100fb3,"[103881, 243868, 149484, 144097, 227850]"
208b9e954d104e82b9631b9e4eeabf36,"[113482, 253946, 242145, 117525, 101462]"
209d5090ea914e7288bd5f5a0fcd86c9,"[207156, 243868, 181745, 212325, 168935]"
209eb3451e6e4cdcb56b20894bbe029c,"[138634, 181745, 153970, 154411, 109685]"
20c0c8d36fe0482a989965b9deb8cef2,"[111505, 240744, 198751, 105907, 242642]"
20dfb80b9e47475989eb89d547177d4e,"[212953, 173337, 144097, 227850, 138634]"
20e7090525b947fe898d18ace5729755,"[115977, 234115, 247304, 241030, 102913]"
210091aa614c4066b42d88ae76e6ab42,"[193331, 198751, 210628, 212141, 212027]"
210cd57c9a6b45d1a8b3a918905635d2,"[260154, 113482, 108242, 212325, 207156]"
212bc21ed7ff4b149c4d71a5918e51a4,"[210229, 247535, 102794, 106676, 243868]"
21326b87880e4ba7964da5e552bb0d2c,"[243868, 152046, 106676, 228572, 111706]"
2191ce33d4a542eb8439435f525a1705,"[260154, 138634, 250327, 246509, 110793]"
2196b88eb8844ca39986d733f56ae4a8,"[181745, 154411, 109685, 207560, 107882]"
21990b2bf14a455b8b3d2649a0bac115,"[115977, 247299, 117525, 117532, 240432]"
21a050a7de8f450580bac07ad96cbc8f,"[246509, 237341, 138634, 242642, 243868]"
21c4c7f7c20140f5b2523e14dba48714,"[237341, 113482, 138634, 253946, 242145]"
21e21d2a2c9045748d6768b48aa03a75,"[207423, 230707, 220718, 138634, 103881]"
21ffb27fc8854fd688bf8a205fe3edc3,"[198751, 116823, 198114, 207211, 113305]"
220331954d30426bb89de87c0a36059c,"[113482, 253946, 242145, 110793, 117532]"
2215c2b45c5e497f807116ed4a9d7821,"[209422, 209448, 122614, 219770, 221419]"
222965c1d07c4235a9f985d4fe21e48a,"[246509, 138634, 113482, 153970, 253946]"
2238c2be9bf44d3abfa4bd648faab119,"[117897, 240663, 207560, 243678, 166835]"
224698a763b141f48847087f6012d2b0,"[247535, 181745, 246509, 207108, 110792]"
224a5b4566e74ea1bda4f20c143b77d3,"[198114, 237341, 246509, 110792, 253946]"
227bc94b449349e18dc113c8be013863,"[115977, 234115, 247304, 241030, 103881]"
229882f47677478da67bc458d8a1523f,"[240663, 117897, 217683, 172483, 235614]"
22bf2d1ebde940b68d38fe8f5da171f8,"[116823, 182870, 108242, 207423, 110792]"
22c90f74a8934dfb8a93a8eca9916732,"[113482, 207156, 219770, 168935, 164481]"
22d2f79cc1ee4e5d87d66da6f5032e67,"[221920, 237288, 230145, 212325, 247535]"
22d68c7c987d4be7babe646447c81cfb,"[212325, 207156, 242642, 219770, 250129]"
22db47eaefbe4be28e7b89c3058cb1cc,"[114583, 239021, 110793, 120252, 113707]"
22e66913d1b647db9d5dad2fd2451d89,"[115977, 247299, 234115, 247304, 113482]"
22ea7fb09bc7444ebec018c22c584888,"[246509, 138634, 113482, 153970, 253946]"
22f5dbfab9bd45348f1d6eb15dafdd5e,"[117525, 253946, 117532, 101136, 242145]"
23689e352dbf4b3bbf4a2a99f403313b,"[113482, 207108, 111505, 181745, 207156]"
2375b96bd77f42899f32d4595cd4e7b2,"[182870, 148714, 212325, 210628, 105907]"
237a225893a44775bbe939a99f4c2eb4,"[203404, 181745, 260154, 154411, 115977]"
23998125b51842f0afc23311e600676f,"[243868, 102794, 106676, 228572, 205479]"
23b736068854458c92bb9e30c678c479,"[116823, 182870, 207423, 164602, 198114]"
23c2b11bcc7f4d3abbfe6eed9fe671dc,"[113707, 110793, 212953, 111837, 187662]"
23eb94e3b8674fb48824e09bba39757b,"[113482, 253946, 242145, 117532, 110793]"
23ede7cf64e5407faa10e169e48deced,"[212300, 206350, 111941, 240744, 230136]"
23f9cc7629644ad79e6e926575786c37,"[181745, 203404, 154411, 115977, 109685]"
23fd039f743c49c58c1697a10450ecea,"[164602, 149024, 113482, 246509, 207156]"
242b5716d16743f099987fceb6ab4148,"[110793, 237341, 246509, 239021, 115977]"
242ebc971da34f2694c1e8e3c8df9093,"[108242, 210628, 230145, 212141, 206350]"
245fc28809024743b45340c09d7d286a,"[111706, 217615, 228572, 164236, 130474]"
2460b1ecfd714f5594a9b974beef13b2,"[113482, 212987, 206350, 237341, 109079]"
247a76ddb3d84ada9d8c1cc60941a02c,"[209448, 219770, 122614, 207156, 253678]"
2492e409a16e455fa6ca98b86bd886a4,"[221920, 230707, 210628, 220718, 214513]"
2493625d36fd4d648b16a4bda5e19e21,"[179082, 212325, 230145, 239021, 171602]"
24a8ffb16fe54a9685bd368a42876bda,"[260154, 181745, 110793, 239021, 138634]"
24cd6043b5a449eaaae4f24672caf145,"[253678, 115977, 217683, 242642, 149024]"
24ce84a85ae34d659ceb6c3760c85f82,"[250327, 138634, 117897, 154248, 206544]"
24d7b1a856fe426db6a2305776a4937f,"[115977, 113482, 207156, 212325, 243868]"
250213a4b7bc4a778e7b5b5dd15c4ef6,"[181745, 250327, 154411, 242642, 217683]"
255cb638d32b4eb0bdaaf8bb322b39bf,"[113305, 105907, 110793, 239021, 101410]"
25689c6d34194b2799a45fc1bbfde88f,"[253678, 246285, 207156, 212325, 205630]"
2590b87a5b164ead889b6a58480abfe8,"[153970, 115977, 247299, 234115, 260154]"
2591fb3e4a52486fbae52382b3e0b390,"[246509, 181745, 207156, 243868, 113482]"
25b7e01f23244a4392a9e2414caf5f18,"[206350, 212987, 242642, 109079, 253678]"
25ff5208f34f4826bbf8c5e55b22b095,"[113482, 108242, 203404, 113305, 116823]"
261add181b8c4ea394515500fd198f05,"[101136, 136872, 240432, 106584, 222378]"
2621ed02f94442b5af8f320d991957e1,"[110793, 240744, 239021, 113305, 242642]"
262d34ab20e74eeda25f1bbbd9364b06,"[116823, 182870, 207423, 260154, 164602]"
26315613ea864a9cafee8f324767304b,"[210628, 206350, 110793, 179082, 212987]"
2643d0a28ce0443cb0ad2dc0d2daa357,"[217683, 110792, 207108, 246509, 239021]"
264ad7865eb74478b9be9cc9b47c819f,"[153970, 117532, 209422, 117525, 253946]"
269f2eeb69d3454ea19785a363a0bc96,"[113707, 108242, 150476, 240744, 120252]"
26a7d313393e4d22a51b9c6353f32537,"[110793, 203404, 113305, 113707, 108242]"
26d3fcbb56474e5793a77989a0736575,"[198751, 178415, 108242, 193331, 150476]"
26d4f622cdc445d7898b180cc51782e9,"[101136, 117525, 136872, 240432, 106584]"
26d9a0c4002d4a9681681d8d37f54288,"[181745, 198114, 154411, 115977, 116823]"
26dff17777d143e3b5b49cbc12fc4176,"[247535, 114583, 193331, 138634, 217683]"
26e4e5588f7b4ddfb8deb5aba8ea05a9,"[240663, 243678, 208607, 206907, 212676]"
2702c9c47d4644bea9a2b1d3d696604f,"[221920, 115420, 212141, 237288, 214513]"
270342fa7f114f3bbcac557c61551029,"[115977, 164246, 207169, 247304, 243003]"
275453897fd24bf88db3cd3ce975d07d,"[260154, 243868, 111505, 162187, 207156]"
275f34e041804a0a84877a9908fb49fb,"[203404, 116823, 182870, 207423, 108242]"
276b1c66901d45508999003a4b94d83c,"[209422, 219755, 219770, 101462, 210469]"
27ea9dfa7b9440528652945ab6dfecee,"[243868, 152046, 228572, 205479, 102794]"
2803c5ba179541948abcac0ebed280da,"[260154, 181745, 203404, 154411, 116823]"
281f368f439545a7b68d7a9916856152,"[246509, 113482, 240744, 168935, 207156]"
28747b36fd5b4e248dc06424239fa405,"[108242, 198751, 206350, 220718, 178415]"
2882376fce0848319da38cb84f1680ef,"[181745, 165933, 207560, 172483, 235614]"
288a808878e942c0950b320108fd2221,"[209448, 122614, 219770, 219755, 221419]"
2896378527f247ad996a1f931a6a050f,"[240744, 206350, 109079, 212325, 207156]"
28edb3febc4f43b09faefb724672e062,"[164602, 242642, 149024, 162187, 110792]"
28fba2e379674b89b3433f441e8e4efa,"[246509, 113482, 138634, 153970, 253946]"
295cada489ef4153ac8aa482ef6c44e9,"[237341, 210628, 214513, 243868, 179082]"
2968ee47661d42009c1d0936796e401b,"[110793, 182084, 113707, 120252, 239021]"
2979062aaa434ccb81191b95347eafe1,"[237288, 212987, 206350, 221920, 206544]"
299443dc38ab402e979d86523289adad,"[242642, 105907, 149024, 240744, 113305]"
2998935500314d529fb6a2e88e1a80ac,"[243868, 152046, 102794, 228572, 106676]"
29b84b089fd3491cb9394557f4ef15f9,"[209422, 246285, 219770, 122614, 219266]"
29e2a6b1c1c6458a9d7d89e14b9baa71,"[198751, 207211, 212141, 212027, 230707]"
2a3269cbe412496d99a99d0f6feb4151,"[210628, 247535, 179082, 212325, 149024]"
2a41ada635f0483f8f1dc18220df7130,"[138634, 153970, 243868, 117532, 152046]"
2a4a131da53a4f2ca92a70def5f02dee,"[138634, 246509, 153970, 103881, 117525]"
2aa04e707fd0476d979f271b8704937a,"[207156, 113482, 122614, 212325, 205630]"
2ad8231cf1124119adc96e6a77bcbac0,"[108242, 105907, 113482, 212325, 198114]"
2aefd362c77f4ce383987f512ed19f49,"[181745, 253678, 217683, 154411, 246509]"
2b424328bc0d4de6a79579e993575c20,"[246509, 103881, 149484, 108242, 212953]"
2b46a1b114284666b3e76cda2ed3bd67,"[113482, 206544, 217683, 149034, 207108]"
2b5e6decab2b421e90a30fb53526c6b9,"[110792, 247276, 217683, 207156, 212325]"
2b687e51362c4f5f8658cfbbe935de3d,"[113482, 253946, 207156, 242145, 243868]"
2b8b07d3393b4c6983a37f6934c00565,"[171602, 260154, 108242, 106208, 193331]"
2b9da97ce70f4a559e5bc6a4a2e1f6d1,"[203404, 113707, 116823, 240744, 171602]"
2bcdb61164a94e6e993d9f7177c6acc6,"[122614, 209422, 246285, 219266, 116900]"
2bd30c0153404c30909139ae7c1da525,"[198751, 212141, 212027, 230707, 207211]"
2bdc8448f6de41e7b275a88bb6f8d295,"[138634, 117525, 115977, 207156, 113482]"
2bef13f295534e8ebc238be6e3960f82,"[153970, 260154, 253946, 242145, 209422]"
2bf812cf5f78419baa4ccac9537b0798,"[193331, 178415, 206350, 247535, 108242]"
2c0381a8753c43ec926ed9fd16f43629,"[179082, 212325, 212300, 171602, 206350]"
2c107acd62c14d14b61b24388186aae2,"[113482, 243868, 242145, 253946, 210229]"
2c1577efe19b4c938863018872ec7b9c,"[103881, 149484, 246509, 144097, 227850]"
2c1eb541a5814bf890ab2312f4d9111b,"[116823, 182870, 207423, 181745, 198114]"
2c20b31a2e5c437da17e8dd85a3d19e7,"[209422, 110792, 209448, 122614, 117525]"
2c5986e2e1ae42d19698d7dc0434ad92,"[237341, 247535, 181745, 193331, 210628]"
2c76277074254c4884b096566024a1e8,"[113482, 253946, 138634, 242145, 117532]"
2c9cbabce37b42a59f1e909396239049,"[138634, 246509, 153970, 103881, 242642]"
2c9d02369ac04c00881b298575d758eb,"[138634, 181745, 240663, 154411, 207560]"
2ca1aa082b6f48d7a16cc69147ea76e5,"[113482, 243868, 207156, 152046, 253946]"
2cb2ba8474c6421b99a12da9bcad81d6,"[115977, 247299, 234115, 247304, 101136]"
2ccc485a73d442e391bd275d7ab442b0,"[108242, 178415, 171602, 110793, 207302]"
2cd4e93973cb4f1c8c4ee6489fbc18f9,"[203404, 116823, 182870, 207423, 193331]"
2d01f005ce784f91943acb1b175c68ab,"[120252, 178415, 171602, 198751, 206544]"
2d1165bca30247a7975ac021b2879904,"[230145, 212325, 115420, 260154, 240744]"
2d25711ef0604cb7bfcee8f774b21f57,"[181745, 154411, 115977, 109685, 240744]"
2d33c3bab96a42f695c1d9892247432e,"[250327, 117897, 154248, 172483, 205630]"
2d4567a43074460fbe7813f6af5bbe59,"[171602, 206350, 210628, 212141, 182439]"
2d51718dfded4ec289ca23a56ff302db,"[207211, 149024, 110793, 109275, 230707]"
2d53748d95f949a7b881744f00678dc0,"[243868, 122614, 209422, 209448, 152046]"
2d776214a7f34580b3430fe18ad1ac34,"[105907, 240744, 212325, 212987, 237341]"
2d795333f02948a7852aa7e89b0035c0,"[103881, 246509, 149484, 113305, 153970]"
2da8982b699f4cb791a3f2684157dae8,"[138634, 153970, 260154, 103881, 173337]"
2da9dea8f7754bcf8a89d682eb2ff7f1,"[154411, 109685, 207560, 107882, 121184]"
2db93220e2094e769237a5c9adb857f0,"[113482, 242145, 110793, 117532, 101462]"
2de4e91baf4c4241b85dac100638ec56,"[230707, 220718, 221920, 212141, 210628]"
2dee0715dd524ccf84d04225774d89df,"[101136, 117525, 136872, 240432, 106584]"
2df49607727947df8efcf5f9bc13d393,"[113482, 253946, 115977, 207156, 117532]"
2e1c5aac33a2444dbb9259924205a170,"[153970, 117532, 117525, 253946, 181745]"
2e1fd432552f4e47b84193c4fa368340,"[101396, 237341, 164236, 245952, 243868]"
2e530941fcb343dd883928153f387e4f,"[152046, 228572, 205479, 117532, 255046]"
2e732aefae224025bad70814c1fe28a9,"[243868, 210229, 228572, 205479, 130474]"
2e74a7d702c64f1d9f7c12975cc4df07,"[237341, 164602, 116823, 198114, 115420]"
2e75ba42ba3a426ca2d19986f5cfdb33,"[230145, 210628, 212325, 212027, 237288]"
2e76b00394574134a1172dac327396c3,"[207156, 138634, 209422, 212325, 205630]"
2e7d198455b0455586810c155c794e5e,"[115420, 240744, 207211, 257631, 108242]"
2e9193e4f38a4014abe2bdd889d061a5,"[210628, 214513, 212141, 212325, 212300]"
2eb5492b23b34570a4db6561ca504e58,"[115977, 247299, 234115, 247304, 108242]"
2ec0eb30d970485dbb2b19c0249985b6,"[152046, 228572, 205479, 130474, 117532]"
2ed646205ac440b7a390f1f166f13a0c,"[247535, 230707, 220718, 242642, 240744]"
2f231c299d464eaab65787e1e6c56858,"[207156, 113482, 212325, 168935, 250129]"
2f38923427a341e584d2d2acff6c7e97,"[113482, 113707, 207423, 111505, 203404]"
2f4b9e8538b24222ab0491353723b23f,"[212325, 207156, 113482, 250129, 230145]"
2f540feaa1a548bf8d30dc03b879807f,"[247276, 248720, 206544, 113707, 252289]"
2f65608e974947348f2a342d3fde0eba,"[108242, 110793, 113707, 207211, 230707]"
2f78cbbcaaf349328311d1cdf5094ca4,"[138634, 153970, 103881, 149484, 173337]"
2f7eddca80ba47b4a7c7efe762a40cda,"[154411, 109685, 207560, 121184, 107882]"
2f90fe43d28b426393a51d90d944726c,"[116823, 110793, 242642, 113305, 239021]"
2f92d9a831974e4e99fde7a57baf777d,"[240744, 242642, 113305, 207211, 206350]"
2f9cb47ff33c471b9f3161a186138c6a,"[237341, 253946, 101462, 110793, 154248]"
2faec48018684ddc979ab16e33065c7f,"[105907, 212325, 120252, 101410, 171602]"
2fb51ddbbf4042ee9d2b98f749fc4776,"[242642, 171602, 179082, 111505, 105907]"
2fbce72b240c4e6b99478ccf95a2bb40,"[217683, 116900, 154248, 101462, 246285]"
2fbd7cc9d0ef4e02b38ab2660880d13b,"[113482, 243868, 207156, 253946, 152046]"
2fc6beee11bb4cb385c0b93c93dc5ad4,"[214513, 179082, 212325, 212300, 212141]"
2fdb3d953be843b7a9ee07d8841b237b,"[209422, 209448, 219770, 117525, 210469]"
2fe6b381e31247e8afe6abd7742b30bf,"[138634, 207211, 212325, 171602, 103881]"
2fed6df273c34851ba5fcf1d907e2202,"[103881, 149484, 212953, 242145, 173337]"
301cdcd3e0a8422b99e50fed5dd3b705,"[110792, 181745, 230707, 220718, 247276]"
30419878733f42be8b4122932a42eb15,"[246285, 116900, 219266, 122614, 259050]"
305b9695c0ef499fad04d490949bdf18,"[138634, 207156, 212325, 153970, 219770]"
30674097d8bf4ce0b80a95f1ae23b320,"[206350, 209245, 212987, 245637, 212953]"
308ad5719728492da82ed26da27e024d,"[243868, 152046, 106676, 228572, 205479]"
30a2487322c44962b5418461d2d314fd,"[152046, 228572, 205479, 117532, 255046]"
30b5f726ebe540ce8e191b4b60a80ce6,"[217683, 206544, 246509, 113482, 240744]"
30cb749c8e53490f8838d29580515f04,"[206350, 105907, 209245, 212953, 111837]"
30d39c3cb1bf45789e90f787797aa336,"[219266, 116900, 101462, 219770, 259050]"
30decabc909040b6bb960012723f5adc,"[110792, 111941, 248720, 110793, 239021]"
310d1a5b52c0411a976ca07ebe63905a,"[181745, 117532, 253946, 113482, 242145]"
314f4a3181f04766806948ddb712d79f,"[113482, 242145, 110793, 117532, 101462]"
31617545482a48458b23e86da6517c19,"[113482, 103881, 253946, 122614, 101462]"
317835772c304682a3e394d988419a40,"[240663, 172483, 166835, 136817, 206907]"
317b71ce76ab4bd7a8a470777c14d969,"[243868, 207156, 113482, 228572, 152046]"
3185c2808e2d4f7c91805624287c60d8,"[138634, 164602, 153970, 253946, 242145]"
3192d8fcbefd450e94ccbb396655db0f,"[240432, 136872, 106584, 222378, 117525]"
319e72c29bc74766a21d4efe042ca4e9,"[181745, 154411, 117897, 207560, 109685]"
31e5ffe04929493da1a354faae6843f3,"[260154, 105907, 138634, 250327, 110793]"
31f34e50f9584f52ad413fdd0308fbd0,"[237341, 164602, 111505, 212325, 207108]"
32138bb375204428a4dacf2c7e0c8c06,"[247276, 206350, 110793, 207211, 212987]"
32157e1ef60d404eb8df9337c4e6382a,"[247276, 196428, 252289, 248720, 179082]"
321e4c70aaa14010b9eb5f65ba8a6bc0,"[207423, 198114, 113482, 182870, 206350]"
32547fe9248445329b10c7fbeb3530c5,"[116823, 182870, 207423, 164602, 180382]"
3257533d33924d9fb8747ba5da2d082b,"[243868, 152046, 228572, 205479, 102794]"
325b92a8ac874bd291243b6ee031af28,"[181745, 182870, 154411, 240744, 113305]"
3262b307c06f4868b701607f64f2701e,"[247535, 113305, 149024, 212027, 103881]"
